Filename,Length,Spectral Centroids Mean,Spectral Centroids Var,Spectral Rolloff Mean,Spectral Rolloff Var,Spectral Flux Mean,Spectral Flux Var,Zero Crossings Mean,Zero Crossings Var,Energy Mean,Energy Var,Tempo,Beats Mean,Beats Var,Pitches Mean,Pitches Var,Magnitudes Mean,Magnitudes Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var,Chroma1_Mean,Chroma1_Var,Chroma2_Mean,Chroma2_Var,Chroma3_Mean,Chroma3_Var,Chroma4_Mean,Chroma4_Var,Chroma5_Mean,Chroma5_Var,Chroma6_Mean,Chroma6_Var,Chroma7_Mean,Chroma7_Var,Chroma8_Mean,Chroma8_Var,Chroma9_Mean,Chroma9_Var,Chroma10_Mean,Chroma10_Var,Chroma11_Mean,Chroma11_Var,Chroma12_Mean,Chroma12_Var,label
hiphop.00073.wav,661794,2566.9254687003345,1442018.2484048111,5932.106021606729,4630720.384078496,0.00027418174,4.809906,0.08562104239172467,0.009280297870122953,57.38106895663234,2517.085177175845,92.28515625,644.8666666666667,131863.27111111113,7.1205306,13408.743,0.27184567,19.083471,-78.21304,6130.8486,70.18442,1212.8798,45.89907,670.27014,42.0747,320.20535,15.084578,213.69176,10.687759,123.86693,-0.69573385,192.02739,-0.6118224,102.15586,0.3674376,116.50495,-0.35835877,102.5451,1.0923243,78.30273,-0.6734942,50.04081,-0.8149564,45.32084,-0.819042,50.65851,-4.24915,44.834084,-6.084853,34.824783,-2.9591346,32.370216,-3.7049587,34.706676,-4.6043963,33.920105,-4.980039,30.92544,0.3359549,0.07087627,0.30698964,0.055147458,0.40310526,0.07253985,0.45979893,0.09460003,0.5423231,0.122333124,0.47725168,0.08124715,0.52477837,0.08954145,0.5161811,0.1078717,0.37038392,0.06718512,0.31281847,0.07227446,0.3796445,0.09222344,0.44112435,0.095417865,hiphop
hiphop.00074.wav,661794,2774.785858823798,726544.4876846148,5968.685821037558,1551861.8431426024,0.00019780715,5.8877096,0.11074241408062645,0.0047002783728349465,29.593753440800466,1228.5877166125892,99.38401442307692,622.8297872340426,124387.97102761432,22.063967,56571.21,0.20283155,5.233344,-68.91117,3307.9822,62.395336,706.3343,24.27625,689.51184,53.779545,388.8411,-1.9351077,240.55405,12.820083,106.84917,-4.355874,113.94944,12.3553915,73.34201,-0.21981908,99.90539,9.055807,71.13602,-0.97975236,64.579185,3.933656,64.12993,1.9129128,73.159805,2.2534542,48.392326,-2.5323775,57.54787,-3.5408165,42.83886,-2.9367027,44.60301,-3.6556938,32.83437,-3.4215834,31.410555,-3.7172928,30.679077,0.3751371,0.06546997,0.42144644,0.06648441,0.5087844,0.10087319,0.54836726,0.09484735,0.5274146,0.07699459,0.51376945,0.08317593,0.44497177,0.07253599,0.46475643,0.09261136,0.49739632,0.08849312,0.5545446,0.09295772,0.43965742,0.06437705,0.3907554,0.06944506,hiphop
hiphop.00075.wav,661794,3140.9185615259057,1782080.6569505394,6336.75704212587,3352455.642748502,0.0018811958,4.8111954,0.14681442744586234,0.01687126595237589,28.498025060821313,2015.1829963485038,92.28515625,632.7555555555556,133527.74024691357,31.669247,81548.22,0.15398274,3.5607738,-94.559555,4382.525,51.67703,1860.0056,17.531384,836.9219,28.92272,593.127,2.053648,359.5063,3.729747,279.0214,-1.8468497,235.23196,4.372743,168.36229,8.770599,193.31099,2.1283355,193.71431,-1.3841965,112.572914,4.6820245,104.96438,4.0688467,98.700294,0.007691232,82.64784,0.20955455,62.96154,-0.44154197,55.19259,-4.121804,53.70535,-1.1049199,47.37647,-0.12459461,46.193752,-2.7599957,45.123074,0.44031402,0.10928708,0.38194084,0.08076336,0.4022689,0.08459684,0.38860455,0.07968851,0.37331536,0.074179284,0.40566835,0.09080583,0.4527534,0.090139985,0.5329653,0.103533365,0.53817135,0.098493345,0.52944696,0.10734145,0.49253115,0.095654346,0.47554505,0.10432965,hiphop
hiphop.00076.wav,661504,2328.52633694279,1292732.6455604155,4935.3418761782195,5820272.712825284,0.0030741584,7.0942807,0.09665249782482599,0.00822679478178431,46.26464915095851,4042.895326834517,95.703125,630.5208333333334,134259.41623263888,28.784195,66944.33,0.19717242,4.4986057,-111.27533,7028.282,89.93035,1445.8751,4.450366,1065.5557,14.5376835,396.8727,9.927538,311.5069,-9.4755535,314.47342,2.9035454,154.0464,-0.15854305,175.69957,-3.0790899,163.52342,3.25741,120.0422,-1.5119748,113.02999,1.5706158,89.10357,2.3876393,115.40792,-1.1697702,66.05453,0.8656742,73.86107,0.66589254,77.36297,-5.165467,84.25836,2.7177017,69.04105,2.351001,59.597443,-0.2527397,55.081852,0.556322,0.13436206,0.54605466,0.10161454,0.49240634,0.09418648,0.35911587,0.06483939,0.4001072,0.111236595,0.38366675,0.089464754,0.42714182,0.09509679,0.33934757,0.07174243,0.31991887,0.067016445,0.3645425,0.07320619,0.39799306,0.07905435,0.51220316,0.11966894,hiphop
hiphop.00077.wav,661504,2987.5950110584854,946887.6514933546,6404.82061611804,3581875.0794121595,0.00075898523,6.0984674,0.1376235619682908,0.0063016357629192415,35.304349132885896,1194.8595332585219,117.45383522727273,635.0892857142857,128698.2598852041,32.933807,74968.33,0.33831292,9.41477,-25.85015,3305.0425,70.90157,1141.1304,9.568534,625.03394,17.494287,399.01044,-1.6235472,336.68393,-0.53744894,261.7202,0.26392984,170.0484,-4.636478,118.30348,-0.5794759,116.49304,-3.0673738,104.48274,-2.406686,145.012,0.3842354,82.273834,-2.147279,78.31231,-0.3335948,75.78719,-2.3723738,74.67332,1.9410757,70.593636,1.3159381,68.144615,-1.2813123,65.993164,-2.0177338,84.05816,-0.1935894,60.64471,0.52635276,0.103136525,0.44880858,0.07592653,0.4354952,0.06630294,0.5317105,0.092187844,0.41276267,0.06924063,0.3369613,0.06723602,0.38563606,0.07219092,0.50206643,0.094486915,0.4689948,0.09134238,0.4429327,0.0853255,0.5102316,0.09237286,0.53149515,0.09538598,hiphop
hiphop.00078.wav,661504,2328.52633694279,1292732.6455604155,4935.3418761782195,5820272.712825284,0.0030741584,7.0942807,0.09665249782482599,0.00822679478178431,46.26464915095851,4042.895326834517,95.703125,630.5208333333334,134259.41623263888,28.784195,66944.33,0.19717242,4.4986057,-111.27533,7028.282,89.93035,1445.8751,4.450366,1065.5557,14.5376835,396.8727,9.927538,311.5069,-9.4755535,314.47342,2.9035454,154.0464,-0.15854305,175.69957,-3.0790899,163.52342,3.25741,120.0422,-1.5119748,113.02999,1.5706158,89.10357,2.3876393,115.40792,-1.1697702,66.05453,0.8656742,73.86107,0.66589254,77.36297,-5.165467,84.25836,2.7177017,69.04105,2.351001,59.597443,-0.2527397,55.081852,0.556322,0.13436206,0.54605466,0.10161454,0.49240634,0.09418648,0.35911587,0.06483939,0.4001072,0.111236595,0.38366675,0.089464754,0.42714182,0.09509679,0.33934757,0.07174243,0.31991887,0.067016445,0.3645425,0.07320619,0.39799306,0.07905435,0.51220316,0.11966894,hiphop
hiphop.00079.wav,661504,3212.057081839573,1412102.9627158884,6310.635751250725,5398487.804266883,0.00097537227,7.9773297,0.17229266362142304,0.00981950427155356,15.81251411756705,259.5223362911745,103.359375,621.2745098039215,132510.04229142636,50.84529,124722.14,0.26506808,5.371959,-79.72858,8500.444,62.312958,1490.9862,-5.1254992,937.51074,18.232164,552.17645,12.871769,299.69965,-14.090276,395.86182,4.909826,228.51938,1.6790172,216.57367,-5.7725415,145.3288,0.8208758,137.70021,-3.799455,99.83374,2.0151176,83.91112,3.4152286,82.93784,-2.8603146,79.32245,1.2713984,65.72943,1.7471731,66.36753,-2.265965,64.16467,-1.0283939,78.51059,-4.603296,61.413174,-2.8218293,55.338203,0.43953475,0.0934555,0.49402326,0.10435965,0.455705,0.0904293,0.43344054,0.09876451,0.38190284,0.07132226,0.36544287,0.069805175,0.35714576,0.075427584,0.3722803,0.08128217,0.38705876,0.083466895,0.4484789,0.094482034,0.52800184,0.107056044,0.46588144,0.095110826,hiphop
hiphop.00080.wav,661504,3377.550728575826,819406.7876970182,6893.697603230134,2250307.061378739,0.0019678453,4.137155,0.15493130075406034,0.007261825948261892,11.369392023298731,21.438656130875376,95.703125,622.2608695652174,126614.41020793952,33.20993,84274.19,0.1892303,4.123044,-64.0287,1803.3376,50.810192,661.65393,6.6335435,490.63428,27.82341,255.02455,6.641089,189.91988,0.30421934,130.78104,2.8312953,118.722206,3.2257662,97.468666,0.16213271,114.40683,0.6087187,75.380585,0.092836656,70.876305,-5.0643573,67.294365,2.6649313,76.90946,-1.6399987,63.13839,3.1024876,62.053074,5.1566386,60.549763,-0.84149164,74.39218,4.844521,53.077267,0.24584663,40.56703,-4.8553863,50.900593,0.37597662,0.09463604,0.3385895,0.08721684,0.32648224,0.080862634,0.34336975,0.08517073,0.3352049,0.07774074,0.3321146,0.078614846,0.33600572,0.076530755,0.402241,0.097115494,0.5467947,0.11616469,0.5716483,0.09565357,0.5040327,0.09319718,0.43225995,0.098915055,hiphop
hiphop.00081.wav,661794,1470.2938674326106,355309.8404945588,3279.0005641857597,2646701.538151936,0.0007865156,5.1732025,0.05182163270978345,0.0011617797914734297,5.983410878482654,138.00632788700094,103.359375,610.1632653061224,128319.97334443983,11.731043,19121.842,0.057784725,0.5915904,-215.99901,5021.419,122.53193,533.21075,0.9069911,768.5364,39.34,310.34073,9.276781,253.0598,26.04102,159.54074,-4.044795,172.60443,18.25596,109.66345,-6.5186934,97.82757,13.916697,90.4072,-3.0740798,82.66792,8.88901,51.28628,-4.347989,58.319508,4.694947,45.87623,-0.10883102,57.392727,0.91563004,33.031914,-1.9219084,36.751293,-1.7733059,40.70321,1.1663705,50.574223,-4.018684,40.941586,0.7078931,0.060853347,0.7793775,0.062851906,0.66889405,0.060683023,0.4768217,0.057957966,0.44019875,0.06931411,0.38350427,0.073565416,0.3676053,0.08156604,0.39521608,0.056697655,0.5493611,0.07989804,0.49911672,0.0941644,0.45673487,0.07792551,0.5238272,0.062412065,hiphop
hiphop.00082.wav,661794,2290.9396470333063,383310.63262473023,4820.264974713602,885143.6004475105,0.00047560688,1.2466214,0.11330995021268368,0.004862582053472399,6.933716657273178,44.26100681540266,107.666015625,639.5961538461538,135383.74075443787,46.237335,110819.01,0.10740781,0.9273393,-122.77545,957.928,95.02316,510.925,-29.384428,289.22577,46.777218,120.44068,-16.006794,130.23802,27.109676,89.19622,-13.129478,123.75946,20.252937,94.82836,-5.38928,81.8227,15.461106,57.592133,-6.9193435,68.20067,15.639389,57.991577,-6.7110047,57.070354,8.279566,52.70054,-0.76148057,48.79505,9.408431,38.00436,1.2525133,64.11709,1.6708386,55.465748,0.48847535,42.29035,1.6206381,45.733192,0.46336058,0.07442913,0.4717791,0.07955903,0.46444908,0.0713222,0.43790245,0.06722044,0.47133338,0.07878923,0.46507534,0.07753409,0.48365527,0.080858745,0.5855648,0.092281416,0.5296621,0.0908772,0.5450511,0.08286722,0.6278978,0.093726456,0.4978412,0.072188295,hiphop
hiphop.00083.wav,661794,2367.639173778173,313527.40450832626,5016.46193218895,1058244.2320181848,0.0012005595,2.7508779,0.11083682267498067,0.0035376168828742055,8.236833868683696,72.886942693979,103.359375,639.2156862745098,134889.8946559016,36.40428,78663.47,0.12698707,1.5188606,-121.9977,1853.7345,89.62222,399.05392,-25.78171,345.63025,40.958427,239.28249,-4.291184,183.19731,27.560095,141.10037,-15.568067,161.98503,22.402187,110.71069,-10.835225,77.31087,19.812077,93.816536,-8.643745,77.98431,19.082935,76.117744,-8.475936,61.906853,9.424949,66.9065,-3.395702,62.460533,0.9780495,65.60849,-5.6407003,70.25443,2.006995,63.207344,-4.32239,66.86726,1.8813189,66.284424,0.43693355,0.0818701,0.49669868,0.09223765,0.50700796,0.092861116,0.46149126,0.077817194,0.421327,0.08277928,0.44679528,0.08712395,0.42561635,0.077956796,0.42491105,0.08373816,0.45188278,0.09527708,0.43099165,0.08077873,0.43392748,0.08133492,0.4365326,0.08193336,hiphop
hiphop.00084.wav,661794,2044.2141770246926,589248.0367620153,4074.2718831569027,1881159.2488147805,0.00014922913,6.028066,0.10510961970707657,0.005004467846272855,3.497144403149682,34.73487239630225,112.34714673913044,634.6545454545454,130793.60793388431,42.409195,100904.33,0.061249617,0.37152,-214.28505,4217.7,100.34033,1639.2616,-33.472843,632.69574,47.243874,563.3801,-8.946487,377.08002,12.985619,345.16306,-17.303013,230.96506,11.073051,176.94118,-11.712202,169.41487,8.803368,123.47769,-7.8350787,100.29469,6.2592897,86.84791,-0.11005694,98.88919,4.890833,67.56311,1.1956735,62.621418,3.7816813,49.19666,1.4663908,56.640263,3.4812346,47.65106,0.64959365,44.59618,4.1376963,42.857204,0.43952703,0.07075952,0.46536648,0.07484338,0.46595764,0.061717425,0.5167588,0.07412392,0.58759886,0.09391134,0.62440926,0.115733206,0.5700248,0.09570492,0.56308466,0.07943822,0.51424956,0.07497553,0.46777683,0.07004315,0.48085123,0.07346857,0.46380913,0.07633908,hiphop
hiphop.00085.wav,661794,2607.8596297145214,304659.7082728135,5534.641062300609,647903.7531200917,0.0011921223,1.6836251,0.12721671379543698,0.004687894745706971,7.287948265254241,56.67802451150786,112.34714673913044,642.4074074074074,132631.9451303155,38.534332,93481.625,0.124859795,1.4670069,-114.32079,1587.1996,80.860405,366.63925,-18.20416,393.89923,50.670105,196.4289,-14.925235,197.29132,29.26206,86.781906,-20.069794,98.99375,18.574259,81.21028,-17.683847,67.026,16.68106,59.02527,-11.426418,56.973705,16.29898,58.762684,-4.4611216,63.237213,10.556152,52.52331,-4.064554,46.066463,9.139761,38.540653,-2.8472083,54.140327,0.62991977,65.16453,-2.007859,53.684467,0.549027,74.47315,0.4279812,0.07225593,0.47589117,0.084406726,0.4527071,0.08108105,0.4666558,0.082091704,0.47338805,0.08064011,0.45303032,0.082003064,0.43574977,0.07630151,0.4788747,0.08807548,0.49358338,0.09139037,0.5155718,0.107714035,0.5554011,0.115467966,0.49037609,0.08464727,hiphop
hiphop.00086.wav,661794,2083.4389005825383,443318.55002590927,4479.439167633411,1754818.990174267,0.00035845683,3.8613584,0.07984399168600155,0.002937418809140497,4.438454863146771,45.30961440460857,99.38401442307692,622.063829787234,125831.12358533274,12.752246,25838.652,0.039909326,0.34231204,-198.95903,3202.531,92.613266,739.325,-19.521551,382.3856,39.53248,387.77097,-0.63655764,295.4982,33.590065,167.65817,-6.4646487,128.41353,27.523464,108.03872,-2.3977473,92.32404,14.995195,119.09421,-2.988018,108.51263,14.89381,96.22561,-3.3824236,86.73359,9.287607,64.94603,0.83695483,72.84725,8.28641,56.30275,-0.58554333,61.7821,-1.6162293,63.707428,1.2545995,46.0117,3.0456839,57.57021,0.4489679,0.09431226,0.43470466,0.08072405,0.42449668,0.091075346,0.4011401,0.082270786,0.35432592,0.0615856,0.37074465,0.06366317,0.47563243,0.063947946,0.56846476,0.084753886,0.66287506,0.09046987,0.70859295,0.08197482,0.5001364,0.06982664,0.4068696,0.07910582,hiphop
hiphop.00087.wav,661794,2473.246187433862,510679.8358696654,5509.702182424594,1123911.6603337408,0.0070861736,8.656942,0.08777506888051044,0.005562227928881227,7.941160362788817,75.54847641184709,135.99917763157896,641.5074626865671,136831.74248162174,27.827372,72451.59,0.040164076,0.24879543,-168.2848,2836.7905,70.928505,273.67792,-3.0489557,398.5548,54.81575,123.75283,-12.119345,162.41519,30.501703,131.41911,-1.5368698,169.10397,28.82944,92.75801,-8.936954,110.69379,18.75314,51.240005,-6.6041923,80.86845,14.595448,40.25411,-3.5817895,48.52975,14.184685,28.61758,-3.972787,49.11584,6.924735,28.596844,-4.175953,37.567043,5.865248,25.851082,-1.5169771,54.080482,1.2829198,32.925964,0.52861726,0.079787344,0.49392447,0.06192141,0.5459312,0.0685014,0.5657162,0.056883384,0.5694297,0.073935084,0.58207595,0.081448905,0.6061686,0.036169115,0.67387474,0.04365254,0.6515963,0.08013776,0.6398943,0.09564895,0.60367405,0.07871835,0.54477143,0.06947553,hiphop
hiphop.00088.wav,661794,2694.7841274938905,275264.29646855197,5599.723628280887,694547.1231011039,0.0006542813,1.9334785,0.14988572783739365,0.003140258586730663,8.714176177109875,72.52532425005603,117.45383522727273,617.3392857142857,129853.86702806121,45.30002,103851.586,0.1853465,2.2969012,-89.90493,2009.5559,79.77238,361.44754,-25.73345,424.8049,47.740093,227.4214,-10.01658,190.86958,31.554688,175.84567,-22.208488,110.76056,26.64222,108.0124,-10.969623,90.093544,18.825157,87.04549,-15.554685,55.227703,14.415654,73.32073,-10.034327,61.43761,8.898057,61.723824,-8.93279,50.668846,7.2319345,61.661724,-5.005691,52.677483,3.1360536,64.99635,-4.73014,45.54174,-1.5844126,57.810524,0.46525037,0.080412686,0.47291484,0.077596456,0.4887156,0.08567877,0.40790442,0.06330685,0.46033743,0.09415704,0.46320137,0.10176569,0.38478345,0.07083832,0.41205373,0.07574827,0.42830196,0.07753847,0.5193097,0.09500766,0.5223941,0.09695422,0.4975211,0.08622555,hiphop
hiphop.00089.wav,661794,2669.9475361239274,338143.2372854676,5526.430800010876,936023.7989859164,0.0004628155,3.7198462,0.11757230943058777,0.003453093160808795,9.10601399694138,61.676566114997065,123.046875,629.2741935483871,134176.68288241414,28.84497,70533.586,0.10351184,1.4050075,-103.14578,1708.1514,74.09631,396.6913,-22.450449,313.74295,51.598633,135.35208,-7.0803447,142.19444,32.66976,71.77595,-14.982949,67.721115,19.638306,63.329514,-7.0651374,60.444244,22.265232,45.1719,-7.3165903,59.750748,17.61653,45.284737,-0.035863418,65.006386,14.716657,41.596424,-4.235781,42.905376,10.654611,40.500587,-6.327601,52.94226,1.0404121,47.060795,-1.8256199,51.698654,5.5567803,66.81835,0.49269626,0.07595356,0.63141614,0.1019713,0.52540255,0.08220585,0.4732518,0.074701935,0.51056576,0.08324353,0.5473603,0.096044414,0.4786006,0.095065355,0.46804315,0.08846501,0.5431033,0.092365734,0.4614786,0.07622779,0.41937873,0.072050355,0.4296433,0.06937413,hiphop
hiphop.00090.wav,661794,2272.5405031296214,222355.3214874217,4964.2193504386605,952549.3280230699,0.0007618155,1.2544737,0.10443931868716164,0.0022997861379544463,7.553854556289925,51.43754882261894,151.99908088235293,674.875,123463.13715277778,28.366827,56595.33,0.12569273,1.4426035,-109.51281,944.84076,97.39123,246.93887,-20.617918,224.00874,37.375572,129.10046,-3.1134143,123.24915,28.608015,78.60422,-14.167001,129.60258,23.848665,73.423676,-8.735609,78.844666,19.89689,60.10717,-11.290995,58.902744,17.932451,50.9405,-3.4741397,49.910133,8.232468,46.4445,-8.94511,45.27938,9.265489,39.519535,-4.9853783,52.312332,1.8423553,62.225662,-2.2441218,56.472908,0.6696807,56.98389,0.5087375,0.09365313,0.43659586,0.07520731,0.42335296,0.07844134,0.4749523,0.073524795,0.5690584,0.094049744,0.5227773,0.08892879,0.45879844,0.08509417,0.45659414,0.08660603,0.46742994,0.08467599,0.4927108,0.09190055,0.4983785,0.084860764,0.48145607,0.080637924,hiphop
hiphop.00091.wav,661794,2629.0449785113356,260697.72056612928,5411.5703963348315,642431.5851947177,0.00062480744,2.1994388,0.1385510319992266,0.004135411522196877,8.148379907513437,67.16798814819676,103.359375,639.86,134829.80039999998,45.113873,110653.47,0.13728756,1.360348,-105.535225,2076.6755,76.67295,342.67715,-24.781746,400.24612,55.20959,201.19847,-8.259848,218.958,28.89764,127.579185,-15.744415,143.7281,26.299292,106.891136,-8.478252,94.97097,20.452374,81.601555,-8.147399,87.38327,13.90922,79.747314,-6.5623593,69.78725,9.866114,53.26328,-4.860474,76.313576,5.8747478,58.13719,-1.9424009,70.4489,3.9641562,50.28293,-3.6098754,62.088867,-2.2909822,67.47951,0.48932022,0.081286624,0.5058685,0.0795696,0.50123954,0.06731237,0.5254784,0.059252195,0.6083459,0.07040195,0.6296429,0.07303977,0.5484707,0.06587312,0.5045024,0.06627776,0.5135506,0.07112085,0.5378416,0.07548905,0.5617221,0.08123467,0.47721657,0.06925656,hiphop
hiphop.00092.wav,661794,2330.136830188641,277138.78290723613,5836.389018543358,1158541.7508190242,0.0007973815,3.3360245,0.07259227873646558,0.0015329120379262765,9.159395218353625,45.92471321229206,112.34714673913044,641.5272727272727,128963.48561983471,6.5333524,10893.903,0.06964165,1.0852218,-145.03775,1918.2847,84.07012,280.62625,10.8738365,446.1367,43.602345,185.99567,6.2924957,355.65363,36.12595,118.62297,-14.64767,131.68825,26.805592,111.78677,-10.327143,78.41056,24.690153,76.69375,-8.718044,66.05807,18.786041,55.73084,-4.392376,95.50274,9.876547,66.610214,-8.126447,52.363556,8.813145,51.04108,-7.8783293,49.33558,2.8717957,67.26273,-4.343582,51.71159,-1.1205764,51.408306,0.4249026,0.07120743,0.40240574,0.073379196,0.387495,0.06673009,0.43807825,0.08069507,0.4810522,0.09630123,0.41471827,0.069519885,0.39753622,0.058843255,0.46280816,0.06212835,0.5683733,0.06175731,0.69866884,0.09942301,0.58665633,0.08058019,0.47217438,0.06540857,hiphop
hiphop.00093.wav,661794,3185.5488967360493,426097.6725513509,6278.469175971578,303842.7288763307,0.00011852799,5.0233836,0.15213151947989173,0.005553373462135054,3.567393446507147,55.101063069502885,117.45383522727273,634.8275862068965,135159.0737217598,24.300982,63498.473,0.047639534,0.33844897,-191.64328,3301.3145,41.31824,403.27316,5.0136557,447.9221,65.45381,220.99623,-4.320505,210.4136,42.636795,135.53877,-12.251249,116.72628,23.813137,82.86541,-4.262662,97.291084,16.029984,87.88748,-5.0849648,97.757484,16.429445,74.59008,-9.367056,59.560577,6.667357,49.99211,-2.7242777,56.072372,-0.44529513,58.444866,-7.415514,58.9553,4.564765,77.06824,-6.9763675,82.42525,2.4696715,123.54464,0.4467434,0.07141677,0.42721644,0.062279295,0.42611504,0.067125246,0.46782887,0.07301392,0.5652683,0.07877619,0.6248209,0.09651222,0.4974616,0.057461403,0.4696083,0.078766294,0.46203563,0.08292172,0.44723892,0.09107078,0.4427121,0.08339756,0.44266617,0.074501924,hiphop
hiphop.00094.wav,661794,1929.8045739109684,310619.31324906583,4412.4081215559745,1993593.7748429128,0.0024348598,3.0640454,0.05418184756863882,0.0009646239364591103,7.49583301454199,39.36359550997033,151.99908088235293,631.4520547945206,134019.91893413398,6.68806,11309.4375,0.056401253,0.89397216,-169.90744,2852.2476,98.044304,695.98755,-11.313633,405.73856,38.255463,262.22095,5.08135,306.39313,25.405148,222.25566,-11.835304,178.49358,25.126324,104.14073,-5.543401,146.81688,19.20919,91.22574,-2.9169095,95.30047,18.207973,83.10674,6.095454,88.62249,13.959605,59.416172,-0.29514992,70.740715,12.491456,60.938732,0.41324472,58.308548,1.6490295,51.05324,1.5156883,46.666973,2.800694,52.29494,0.5308022,0.08976687,0.4307985,0.079176396,0.35291564,0.062226526,0.34290847,0.06827024,0.35171327,0.070769854,0.34076947,0.067047946,0.36398673,0.06026658,0.43125927,0.06491042,0.5367169,0.09447074,0.6152624,0.11273033,0.6039169,0.085781075,0.60727805,0.076784,hiphop
hiphop.00095.wav,661794,2735.6851447731715,279927.98073423933,5419.747351272476,661701.4543369814,0.00040292213,1.4970373,0.1575562373114849,0.002893470293054973,6.885214808229458,65.31362843041886,112.34714673913044,626.0377358490566,126529.13065147739,64.43415,160904.81,0.16746615,1.5431424,-92.64569,1416.0918,77.41155,362.69464,-32.758095,295.69156,54.586475,137.01932,-13.199569,86.62031,33.660706,82.68817,-12.074938,79.66361,28.02354,68.19637,-11.954623,60.09471,18.8322,51.0111,-6.6618686,46.754284,13.044242,29.859997,-7.011976,32.96287,7.0714054,31.538198,-4.538113,30.756731,6.4907193,38.149666,-2.9716418,43.55176,3.7051673,35.969875,-5.40854,34.270634,-4.2103586,34.009693,0.5781049,0.07434826,0.5126544,0.060518406,0.51772165,0.066104405,0.52437085,0.06469033,0.55081904,0.06625314,0.55587447,0.07255339,0.5714833,0.06525498,0.6086315,0.0650448,0.63845044,0.06541264,0.6062152,0.07261824,0.53378963,0.060616624,0.5519769,0.06546351,hiphop
hiphop.00096.wav,661794,1752.518630056562,162268.66331608684,3490.593845163863,726897.5571387658,0.00074214244,2.883345,0.08311732646945089,0.0009149064887636247,7.521469449224728,41.061797465124336,107.666015625,629.377358490566,132470.23495906018,27.99981,56763.64,0.16314813,2.738621,-128.18356,2216.4197,124.55868,461.92673,-37.18115,415.52625,43.889126,268.01318,-12.773454,329.51956,18.995405,171.24751,-9.288907,139.033,19.782911,89.274704,-6.878305,88.16187,13.470524,68.99002,-5.9719143,63.320393,12.324474,55.710842,-4.645992,55.080833,5.8267293,52.58539,-2.870341,54.3452,3.682235,43.80533,-1.8790139,44.520508,-0.1441402,36.86935,-2.0492935,38.96706,-3.21881,40.220604,0.3771169,0.07567499,0.37535888,0.07691999,0.4157322,0.07609484,0.48970082,0.08594194,0.5749295,0.116548896,0.5032436,0.09502687,0.36744836,0.06608664,0.34521547,0.068015814,0.40675548,0.0880451,0.42061928,0.0902631,0.40593487,0.08156314,0.41683415,0.08194417,hiphop
hiphop.00097.wav,661794,2582.0374965474734,346888.77802433254,5731.720664606293,618080.6916974112,0.0003122308,1.4686999,0.11600512676430781,0.004182315717678198,8.694653811915241,53.859786642349036,151.99908088235293,655.84,131396.72106666668,21.603022,52152.746,0.11336209,1.5923886,-111.19162,1201.3175,80.62923,413.4461,-0.8914612,248.26805,50.620903,188.26962,-13.467605,215.98526,35.320015,85.83532,-14.841078,94.436134,21.189829,89.81707,-13.576961,54.324474,19.619339,63.87917,-11.7664585,65.13522,16.967947,74.71136,-9.359965,56.843334,8.698707,57.136456,-9.890892,45.03928,5.8154764,52.861065,-9.135895,44.9338,0.8757239,64.91897,-5.985841,71.73642,-0.3100265,66.53974,0.47642574,0.09234642,0.48572442,0.08002896,0.49337813,0.07896378,0.5828278,0.09114946,0.52446675,0.08644821,0.43222946,0.07294964,0.40982586,0.067548856,0.4069944,0.06900135,0.44039357,0.08840229,0.44447497,0.081323005,0.4967713,0.08849706,0.49466884,0.092305325,hiphop
hiphop.00098.wav,661794,2538.6441653895045,305714.9009992905,5353.532335321201,629389.3805693665,0.0035917715,3.943287,0.10070602523201856,0.0036066085153063595,8.99434627682291,77.47950228854386,107.666015625,646.7307692307693,133852.50443786982,28.703625,72700.01,0.08664505,1.1283879,-129.85645,1936.1067,72.016136,409.21136,-23.281464,400.43152,63.21336,279.61368,-6.8841476,178.50922,34.399254,138.88527,-12.2047,125.60134,30.490248,75.35057,-7.5962567,90.99652,20.596848,56.313328,-6.2104917,64.90545,14.676088,61.54942,-2.949456,69.26275,9.041391,49.213875,-4.7462945,45.091164,5.378994,48.640167,-2.4218864,57.783848,1.6254605,45.407173,-5.972849,60.67075,-0.8209335,64.26075,0.50314355,0.05346812,0.5880208,0.06360194,0.62508273,0.09588242,0.53875566,0.067043245,0.4920474,0.07055898,0.45897558,0.06744583,0.4401966,0.05711717,0.46728814,0.06096101,0.58342284,0.0923614,0.6086924,0.09091168,0.5563181,0.07766884,0.5399428,0.072678365,hiphop
